"Kod";"Nazwa";"Okresy";"Sekcje wg PKD 2007";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"1 kwartał";"ogółem";"2005";2417,16;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2006";2534,03;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2007";2736,00;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2008";3057,92;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2009";3246,24;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2010";3338,85;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2011";3481,34;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2012";3664,16;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2013";3740,79;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2014";3896,97;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2015";4053,71;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2016";4201,91;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2017";4390,54;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2018";4700,11;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2019";5015,03;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2020";5367,68;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2021";5675,54;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2022";6338,46;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2023";7178,40;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2024";8077,01;"zł";"";
0000000;"POLSKA";"1 kwartał";"ogółem";"2025";8736,49;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2005";2458,96;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2006";2576,66;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2007";2806,94;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2008";3158,61;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2009";3273,12;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2010";3402,19;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2011";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2012";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2013";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2014";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2015";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2016";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2017";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2018";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2019";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2020";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2021";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2022";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2023";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2024";;"zł";"";
0000000;"POLSKA";"2 kwartał";"ogółem";"2025";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2005";2485,21;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2006";2619,94;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2007";2890,63;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2008";3189,58;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2009";3311,65;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2010";3381,93;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2011";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2012";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2013";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2014";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2015";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2016";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2017";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2018";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2019";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2020";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2021";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2022";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2023";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2024";;"zł";"";
0000000;"POLSKA";"3 kwartał";"ogółem";"2025";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2005";2648,28;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2006";2798,21;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2007";3087,99;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2008";3307,37;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2009";3442,82;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2010";3591,03;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2011";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2012";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2013";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2014";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2015";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2016";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2017";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2018";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2019";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2020";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2021";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2022";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2023";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2024";;"zł";"";
0000000;"POLSKA";"4 kwartał";"ogółem";"2025";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2005";2316,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2006";2409,94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2007";2679,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2008";2941,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2009";3099,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2010";3222,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2011";3344,57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2012";3523,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2013";3588,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2014";3768,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2015";3972,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2016";4160,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2017";4362,85;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2018";4727,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2019";5068,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2020";5470,40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2021";5786,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2022";6535,18;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2023";7418,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2024";8326,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"1 kwartał";"ogółem";"2025";8919,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2005";2466,06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2006";2620,60;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2007";2851,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2008";3204,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2009";3397,49;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2010";3485,16;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2020";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2021";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2022";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2023";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2024";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"2 kwartał";"ogółem";"2025";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2005";2383,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2006";2600,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2007";2887,83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2008";3144,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2009";3269,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2010";3417,01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2020";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2021";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2022";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2023";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2024";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"3 kwartał";"ogółem";"2025";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2005";2709,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2006";2853,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2007";3146,08;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2008";3337,38;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2009";3477,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2010";3617,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2020";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2021";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2022";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2023";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2024";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"4 kwartał";"ogółem";"2025";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2005";2025,29;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2006";2142,28;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2007";2343,41;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2008";2567,56;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2009";2695,38;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2010";2764,81;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2011";2860,68;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2012";3045,27;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2013";3119,43;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2014";3216,01;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2015";3377,94;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2016";3470,80;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2017";3716,74;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2018";3977,10;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2019";4346,81;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2020";4700,95;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2021";5021,48;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2022";5558,23;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2023";6350,20;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2024";7052,46;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"1 kwartał";"ogółem";"2025";7690,47;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2005";2073,42;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2006";2191,84;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2007";2394,46;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2008";2649,84;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2009";2706,73;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2010";2811,00;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2013";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2014";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2015";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2016";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2017";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2018";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2019";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2020";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2021";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2022";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2023";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2024";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"2 kwartał";"ogółem";"2025";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2005";2111,13;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2006";2240,04;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2007";2384,70;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2008";2679,81;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2009";2764,12;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2010";2881,33;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2013";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2014";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2015";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2016";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2017";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2018";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2019";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2020";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2021";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2022";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2023";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2024";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"3 kwartał";"ogółem";"2025";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2005";2218,99;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2006";2342,56;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2007";2571,51;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2008";2701,74;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2009";2857,92;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2010";2930,34;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2013";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2014";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2015";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2016";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2017";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2018";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2019";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2020";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2021";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2022";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2023";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2024";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"4 kwartał";"ogółem";"2025";;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2005";1948,61;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2006";2019,29;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2007";2218,66;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2008";2467,39;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2009";2646,21;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2010";2712,47;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2011";2987,94;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2012";3165,66;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2013";3240,23;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2014";3345,71;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2015";3445,49;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2016";3761,65;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2017";3797,10;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2018";4013,75;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2019";4205,96;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2020";4503,96;"zł";"";
0600000;"LUBELSKIE";"1 kwartał";"ogółem";"2021";4804,76;"zł";"";
